x,y,z,ux,uy,uz,vx,vy,vz,speed
7.694852,2.6987867,9.644093,0.34855253,-0.8563843,0.38094258,0.17427626,-0.42819214,0.19047129,0.5
2.21499,6.085886,1.1790189,-0.056321107,-0.72186244,0.6897409,-0.028160553,-0.36093122,0.34487045,0.49999997
6.00647,9.762535,7.9402614,-0.77566427,-0.32048506,0.5437226,-0.38783213,-0.16024253,0.2718613,0.5
5.893623,8.248408,8.452392,-0.41234282,0.52183,0.74677104,-0.20617141,0.260915,0.37338552,0.5
8.627647,1.0263113,8.680165,-0.6317721,-0.7656127,0.12124882,-0.31588605,-0.38280636,0.06062441,0.5
4.1519485,6.0642104,3.93442,-0.8276985,-0.5597543,-0.039879605,-0.41384926,-0.27987716,-0.019939803,0.5
9.328599,1.3513217,1.9793403,-0.29246098,-0.94989985,0.11025804,-0.14623049,-0.47494993,0.05512902,0.5
1.1058749,5.605488,9.4402275,-0.73684615,-0.53995645,0.4068229,-0.36842307,-0.26997823,0.20341145,0.5
3.3622386,1.2272167,7.93941,-0.6487904,-0.7559614,-0.087140575,-0.3243952,-0.3779807,-0.043570288,0.5
3.9206905,1.6971167,1.1135837,-0.994864,-0.07639165,0.06640712,-0.497432,-0.038195826,0.03320356,0.5
1.1745363,3.0887043,1.8432204,-0.33570588,-0.9414712,0.030555148,-0.16785294,-0.4707356,0.015277574,0.5
7.730432,2.7321625,5.54019,-0.32197893,-0.80460966,0.49893185,-0.16098946,-0.40230483,0.24946593,0.5
7.4029408,9.135457,3.6200192,-0.7038418,-0.58205825,-0.4072038,-0.3519209,-0.29102913,-0.2036019,0.5
1.0950229,3.2986047,4.452583,-0.3220606,-0.9015542,0.28892365,-0.1610303,-0.4507771,0.14446183,0.5
6.7682376,1.4879283,6.4820356,0.29441082,-0.9357645,0.19408028,0.14720541,-0.46788225,0.09704014,0.5
5.0548124,7.375525,9.933176,-0.08677999,-0.663263,0.74333787,-0.043389995,-0.3316315,0.37166893,0.49999994
0.60627764,10.077359,1.0580255,-0.8901723,-0.3065404,0.3370848,-0.44508615,-0.1532702,0.1685424,0.49999997
2.3148243,8.500111,4.6231146,-0.12911493,0.16701294,0.9774641,-0.06455746,0.08350647,0.48873204,0.5
9.590445,2.868691,7.6499596,-0.19701608,-0.647191,0.7364297,-0.09850804,-0.3235955,0.36821485,0.50000006
1.7942746,5.831828,8.96997,-0.6975788,-0.616723,0.36474204,-0.3487894,-0.3083615,0.18237102,0.5
9.443625,0.5145374,3.5294971,-0.2574784,-0.9491765,0.18102151,-0.1287392,-0.47458825,0.090510756,0.49999997
5.51645,7.439241,1.8717688,-0.38060957,-0.104789265,0.9187795,-0.19030479,-0.052394632,0.45938975,0.5
8.864334,5.934884,2.4484274,-0.30783266,-0.7628181,0.5686367,-0.15391633,-0.38140905,0.28431836,0.5
5.3557334,0.7843248,0.44085237,-0.8391254,-0.49839255,-0.2178846,-0.4195627,-0.24919628,-0.1089423,0.50000006
9.726452,9.312596,8.080509,-0.2488002,-0.8945724,0.3712665,-0.1244001,-0.4472862,0.18563326,0.5
3.242101,0.9742191,8.143858,-0.62608695,-0.75791574,-0.18324564,-0.31304348,-0.37895787,-0.09162282,0.5
1.2106957,5.8965282,9.471753,-0.82904667,-0.48536235,0.27767786,-0.41452333,-0.24268118,0.13883893,0.5
6.9220567,1.088975,1.7575985,-0.6696525,-0.742282,-0.024145488,-0.33482626,-0.371141,-0.012072744,0.5
6.710552,4.9953427,0.1185648,0.0822038,-0.9695445,-0.23070784,0.0411019,-0.48477224,-0.11535392,0.5
3.6930358,1.2276324,6.9529853,-0.7328174,-0.65410614,-0.18741383,-0.3664087,-0.32705307,-0.09370691,0.5
2.1989605,2.847199,3.6641326,-0.1417162,-0.9899068,0.0011135284,-0.0708581,-0.4949534,0.0005567642,0.5
7.3017745,4.522922,0.12525365,-0.3740987,-0.9257816,-0.05457839,-0.18704934,-0.4628908,-0.027289195,0.50000006
0.33283994,2.5671506,6.8557787,-0.34245926,-0.75630623,0.557425,-0.17122963,-0.37815312,0.2787125,0.5
8.914418,1.7231534,3.0443833,-0.15317483,-0.9745515,0.16366678,-0.076587416,-0.48727575,0.08183339,0.49999997
1.1790786,3.963001,3.6981027,-0.118682645,-0.8280214,0.5479917,-0.059341323,-0.4140107,0.27399585,0.5
6.4296947,7.95057,8.949323,-0.3414583,0.34820896,0.8730158,-0.17072915,0.17410448,0.4365079,0.49999997
2.653,4.61158,0.42678878,-0.018123062,-0.83282024,0.5532467,-0.009061531,-0.41641012,0.27662334,0.49999997
3.519627,3.3567967,5.923825,-0.13684402,-0.90431374,0.40433952,-0.06842201,-0.45215687,0.20216976,0.5
3.3855977,0.9384521,6.034711,-0.29965183,-0.9224075,-0.24366614,-0.14982592,-0.46120375,-0.12183307,0.5
3.2355428,1.0368999,2.2323692,-0.26133534,-0.96498835,-0.022387845,-0.13066767,-0.48249418,-0.011193923,0.49999997
0.5971649,0.28765234,8.544079,-0.8113321,-0.32347232,0.48693523,-0.40566605,-0.16173616,0.24346761,0.5
4.9217215,2.6697445,0.7950816,-0.7302875,-0.42260805,-0.53673315,-0.36514375,-0.21130402,-0.26836658,0.49999997
3.5892565,5.5561333,6.1776443,-0.9127794,-0.3120825,0.2635116,-0.4563897,-0.15604125,0.1317558,0.5
8.488844,0.4675269,3.6965983,-0.57593894,-0.5990073,0.5563134,-0.28796947,-0.29950365,0.2781567,0.5
8.617722,4.2953334,5.450819,-0.37689808,0.5674088,0.7321169,-0.18844904,0.2837044,0.36605844,0.5
8.740981,3.6622016,2.82879,0.478146,-0.5993627,0.641982,0.239073,-0.29968134,0.320991,0.5
3.2531254,0.47081703,6.860243,-0.7241281,-0.6721765,-0.15432811,-0.36206406,-0.33608824,-0.077164054,0.49999997
2.449163,6.3879786,0.063235305,0.2587007,-0.3711432,0.89181095,0.12935035,-0.1855716,0.44590548,0.5
8.644615,0.049259197,4.7914224,0.3280927,-0.91828257,0.22161262,0.16404635,-0.45914128,0.11080631,0.49999994
3.392915,9.504807,9.574892,-0.97411454,-0.2228616,-0.03786016,-0.48705727,-0.1114308,-0.01893008,0.49999994
6.9923797,5.11721,0.0019441859,-0.37823057,-0.8500384,-0.3665738,-0.18911529,-0.4250192,-0.1832869,0.5
1.1579719,6.0888224,9.688703,-0.36768398,-0.59605837,0.7138087,-0.18384199,-0.29802918,0.35690436,0.49999997
6.8810067,1.9133477,2.5170517,-0.71676016,-0.64143264,0.27353087,-0.35838008,-0.32071632,0.13676544,0.5
8.827814,1.3508481,3.7312655,-0.5574356,-0.5761136,0.59779495,-0.2787178,-0.2880568,0.29889748,0.5
6.701778,4.8628397,0.7349483,0.2619255,-0.9614101,0.08417653,0.13096274,-0.48070505,0.042088266,0.5
0.9970556,0.07030708,9.233423,-0.94836533,-0.05236726,0.31282735,-0.47418267,-0.02618363,0.15641367,0.5
5.67556,9.997437,9.607799,-0.64854723,-0.28136772,0.7072613,-0.32427362,-0.14068386,0.35363066,0.49999997
0.1758488,3.8651388,8.367976,0.31147626,-0.7521085,0.5807885,0.15573813,-0.37605426,0.29039425,0.49999997
6.4864717,2.486274,9.904647,-0.06682011,-0.6312488,0.7726966,-0.033410054,-0.3156244,0.3863483,0.5
3.8001015,8.2513275,9.052877,-0.56838673,-0.08196675,0.8186685,-0.28419337,-0.040983375,0.40933424,0.5
8.916673,6.531132,9.820739,0.42099634,0.015828758,0.9069243,0.21049817,0.007914379,0.45346215,0.5
1.0334165,7.3322973,0.39454988,-0.3173539,-0.64374113,0.69633615,-0.15867695,-0.32187057,0.34816808,0.50000006
6.541572,2.4655876,2.262381,-0.277234,-0.8360206,0.47350925,-0.138617,-0.4180103,0.23675463,0.5
7.212382,0.48372924,9.658637,-0.53537554,-0.83515304,-0.12606509,-0.26768777,-0.41757652,-0.063032545,0.5
7.7739615,6.5180016,0.9384602,0.38735172,-0.46033144,0.7987826,0.19367586,-0.23016572,0.3993913,0.5
9.59211,6.372698,9.704857,-0.54484487,-0.32722813,0.77205306,-0.27242243,-0.16361406,0.38602653,0.5
7.1222773,2.5044065,5.8443003,-0.30234444,-0.69275,0.6547407,-0.15117222,-0.346375,0.32737035,0.5
4.0027637,6.7462325,2.463888,-0.8327315,0.521405,0.18626612,-0.41636574,0.2607025,0.09313306,0.5
1.4580091,6.1135902,7.000085,0.14167622,-0.9232477,0.35712978,0.07083811,-0.46162385,0.17856489,0.5
2.9776015,9.674449,9.098074,-0.6839691,-0.055378433,0.7274062,-0.34198454,-0.027689217,0.3637031,0.50000006
9.716141,3.1881778,2.2772007,0.39067453,-0.43667653,0.81036234,0.19533727,-0.21833827,0.40518117,0.5
0.43807063,3.869147,2.9528916,0.08359788,-0.82130617,0.5643294,0.04179894,-0.41065308,0.2821647,0.5
7.6423454,9.369011,5.9236326,0.22661214,-0.8813927,0.41448015,0.11330607,-0.44069636,0.20724007,0.5
6.4442368,6.1094503,7.6387024,0.38170102,-0.29804257,0.8749142,0.19085051,-0.14902128,0.4374571,0.49999997
3.7388027,1.045077,3.5361328,0.42117035,-0.9069527,0.007237614,0.21058518,-0.45347634,0.003618807,0.5
0.25295642,5.789549,3.0998042,0.25217456,-0.9563532,0.14763722,0.12608728,-0.4781766,0.07381861,0.5
9.490501,9.985672,4.95404,0.29258418,-0.95447856,0.058010086,0.14629209,-0.47723928,0.029005043,0.5
6.4219112,3.5408916,0.11141302,-0.4736502,-0.41279733,0.7779807,-0.2368251,-0.20639867,0.38899034,0.5
7.3524437,2.23697,9.593418,0.1727707,-0.97165936,0.16133328,0.08638535,-0.48582968,0.08066664,0.5
4.809662,3.0702841,8.922005,-0.39947194,-0.6529072,-0.6435327,-0.19973597,-0.3264536,-0.32176635,0.49999997
9.768023,6.753856,0.42124888,-0.2738698,-0.56185186,0.7805881,-0.1369349,-0.28092593,0.39029405,0.5
2.7317998,1.3198347,9.011511,-0.58851796,-0.77055585,-0.2447252,-0.29425898,-0.38527793,-0.1223626,0.5
4.802504,1.2217268,3.889217,-0.14571612,-0.9044146,0.40100002,-0.07285806,-0.4522073,0.20050001,0.5
9.832192,6.8189187,9.564095,-0.66827947,-0.20056233,0.716364,-0.33413973,-0.100281164,0.358182,0.5
8.423983,8.955685,4.625935,0.1738213,-0.9002856,0.39908892,0.08691065,-0.4501428,0.19954446,0.49999997
4.8898354,4.4025044,9.227466,-0.60070884,-0.7162614,0.35513172,-0.30035442,-0.3581307,0.17756586,0.5
5.875772,2.9992826,6.590071,-0.2659493,-0.7622797,0.5900853,-0.13297465,-0.38113984,0.29504266,0.5
0.5098897,1.9630033,8.895774,0.031925216,-0.8997963,0.43514076,0.015962608,-0.44989815,0.21757038,0.5
4.64236,3.1913311,9.650638,-0.6438489,-0.6035467,-0.4703086,-0.32192445,-0.30177334,-0.2351543,0.50000006
4.936423,1.1634054,0.22421189,-0.95419794,-0.21723121,-0.20571053,-0.47709897,-0.10861561,-0.102855265,0.49999997
4.2963758,5.796878,9.291732,-0.0042313044,-0.9942612,0.10689613,-0.0021156522,-0.4971306,0.053448066,0.5
1.2888258,2.6658604,9.736695,0.14630985,-0.80618423,0.5732891,0.07315493,-0.40309212,0.28664455,0.5
4.2061954,0.71855867,9.815748,-0.8856268,-0.46213835,-0.0457539,-0.4428134,-0.23106918,-0.02287695,0.5
3.429371,1.0167295,6.2741256,-0.09929094,-0.9950235,0.008337981,-0.04964547,-0.49751174,0.0041689905,0.49999997
9.53662,2.285996,4.7978153,-0.2780783,-0.8325387,0.4791155,-0.13903914,-0.41626936,0.23955774,0.49999997
8.603542,0.59036416,3.4537466,-0.4308199,-0.71445805,0.5513114,-0.21540995,-0.35722902,0.2756557,0.50000006
9.850252,2.1588333,9.815775,-0.103967816,-0.9176357,0.3835822,-0.051983908,-0.45881784,0.1917911,0.49999997
6.5133605,7.4018445,9.23679,-0.45371422,0.22524652,0.86221075,-0.22685711,0.11262326,0.43110538,0.49999997
6.009342,7.8013287,8.633475,-0.5370812,0.23279317,0.8107719,-0.2685406,0.11639658,0.40538594,0.49999997
7.47894,8.524961,4.483703,-0.21602617,-0.86612225,0.45073822,-0.108013086,-0.43306112,0.22536911,0.5
1.3500577,1.0226026,0.10988013,-0.46906084,0.05934307,0.88116986,-0.23453042,0.029671535,0.44058493,0.5
5.7865386,7.7563496,8.656789,-0.36076528,0.26924402,0.892948,-0.18038264,0.13462201,0.446474,0.5
3.8481798,7.571725,0.8980893,-0.25026375,-0.92908925,0.2723256,-0.12513188,-0.46454462,0.1361628,0.5
1.4197168,5.961755,9.761726,-0.5476466,-0.4275179,0.71924376,-0.2738233,-0.21375895,0.35962188,0.49999997
9.055578,0.5850138,4.185514,-0.6575402,-0.7352678,0.1643838,-0.3287701,-0.3676339,0.0821919,0.49999997
5.8453083,1.7228905,7.020618,-0.035278272,-0.7736068,0.63268316,-0.017639136,-0.3868034,0.31634158,0.5
1.529656,0.9301015,9.730831,-0.19678412,0.20364247,0.959065,-0.09839206,0.10182124,0.4795325,0.49999997
0.075802356,0.22541094,5.034868,0.25059557,-0.96087086,-0.118022,0.12529778,-0.48043543,-0.059011,0.5
5.9751763,8.47068,8.494804,0.25726688,0.38347107,0.886997,0.12863344,0.19173554,0.4434985,0.5
4.027692,0.40327775,6.183024,-0.26061916,-0.93372256,0.2454384,-0.13030958,-0.46686128,0.1227192,0.5
0.52349216,2.3376079,4.2656584,-0.4526341,-0.7956641,0.4025433,-0.22631705,-0.39783204,0.20127165,0.5
5.6393466,4.507237,1.4407343,-0.26682672,-0.9499316,-0.16258366,-0.13341336,-0.4749658,-0.08129183,0.5
4.3479233,3.1984508,6.2639165,-0.07205551,-0.57453144,0.81530464,-0.036027756,-0.28726572,0.40765232,0.5
3.07721,0.8598989,9.87901,-0.5499841,-0.83063763,0.08693841,-0.27499205,-0.41531882,0.043469205,0.4999999
3.3544984,3.568987,2.2103627,-0.30772054,-0.63900477,0.704969,-0.15386027,-0.31950238,0.3524845,0.50000006
2.7989764,6.8753266,3.4004214,-0.996731,-0.058759324,-0.055448547,-0.4983655,-0.029379662,-0.027724274,0.49999994
6.1843724,5.332563,0.8855436,-0.40009326,-0.8942996,-0.2003833,-0.20004663,-0.4471498,-0.10019165,0.49999997
3.459593,3.9318771,0.59697384,-0.23043999,-0.5207622,0.8220123,-0.115219995,-0.2603811,0.41100615,0.5
8.687189,1.4011734,1.5070442,-0.55963016,-0.75488096,0.34200692,-0.27981508,-0.37744048,0.17100346,0.49999997
6.176367,3.547499,0.36560267,0.03333765,-0.73901707,0.67286146,0.016668824,-0.36950853,0.33643073,0.5
5.8161626,3.0971215,0.06925943,-0.6751358,-0.6477594,0.35298637,-0.3375679,-0.3238797,0.17649318,0.49999997
1.1580733,6.7394543,8.152904,-0.84493196,0.027229307,0.53418034,-0.42246598,0.013614654,0.26709017,0.5
7.6171236,9.328094,6.084905,0.26093483,-0.9008461,0.3469717,0.13046741,-0.45042306,0.17348585,0.5
1.5428884,4.264083,1.5269223,-0.5809667,-0.4935625,0.6472046,-0.29048336,-0.24678124,0.3236023,0.5
5.339268,5.5150967,6.698704,-0.9002377,-0.30134818,0.31426358,-0.45011884,-0.15067409,0.15713179,0.50000006
3.1935537,0.48015097,2.8958924,-0.438136,-0.79543287,0.41871652,-0.219068,-0.39771643,0.20935826,0.5
5.3829565,1.7342174,7.380676,0.37284008,-0.90122825,0.2208577,0.18642004,-0.45061412,0.11042885,0.50000006
1.5973489,2.003237,9.728947,0.93308526,-0.049781702,0.3561934,0.46654263,-0.024890851,0.1780967,0.5
1.5249125,3.864919,3.6018405,-0.119803384,-0.96766,0.22199388,-0.059901692,-0.48383,0.11099694,0.5
4.9784293,5.3947434,6.365335,-0.7596234,-0.178428,0.6254085,-0.3798117,-0.089214,0.31270424,0.5
0.9155678,5.870782,5.7614794,0.001832682,-0.99928385,0.037793525,0.000916341,-0.49964193,0.018896762,0.49999997
7.3738303,9.832025,4.2453203,0.17973034,-0.7737276,0.6074888,0.08986517,-0.3868638,0.3037444,0.5
0.9987962,3.816759,3.369129,0.15083276,-0.66436213,0.7320332,0.07541638,-0.33218107,0.3660166,0.5
7.468818,2.6903841,3.1571102,-0.2653839,-0.8521727,0.45096913,-0.13269195,-0.42608634,0.22548456,0.5
8.490819,0.5657211,3.8481276,-0.49056247,-0.22095299,0.84292835,-0.24528123,-0.110476494,0.42146417,0.49999997
1.6710769,8.2441435,1.3211834,-0.87085944,0.11944347,0.47679898,-0.43542972,0.059721734,0.23839949,0.5
8.563961,3.6790829,8.586777,-0.20590818,-0.97822326,-0.026097678,-0.10295409,-0.48911163,-0.013048839,0.5
5.5246396,5.621775,0.3663928,-0.77301925,-0.5505985,-0.3150913,-0.38650963,-0.27529925,-0.15754566,0.5
6.9241548,8.85754,8.090533,-0.36618385,-0.66224176,0.6537163,-0.18309192,-0.33112088,0.32685816,0.49999994
3.7076817,0.4910565,9.36058,-0.44453442,-0.8542522,-0.26952225,-0.22226721,-0.4271261,-0.13476112,0.5
9.2996025,9.945805,3.3419642,-0.36405477,-0.67930347,0.6371898,-0.18202738,-0.33965173,0.3185949,0.49999997
6.7124643,2.3027608,4.0313106,-0.19950636,-0.6554029,0.7284534,-0.09975318,-0.32770145,0.3642267,0.5
2.293413,1.1567191,0.17031568,-0.5289329,-0.53585184,0.65809786,-0.26446646,-0.26792592,0.32904893,0.5
4.0399237,5.313077,8.748772,-0.51100516,-0.84994155,0.12834747,-0.25550258,-0.42497078,0.064173736,0.5
6.701298,2.8369725,1.4734694,-0.40467915,-0.8928504,0.1976183,-0.20233957,-0.4464252,0.09880915,0.5
5.3465486,2.2854996,0.8311099,-0.86013,0.044467032,-0.5081332,-0.430065,0.022233516,-0.2540666,0.50000006
1.6606243,2.5001562,1.3976661,-0.65906906,-0.42371157,-0.62136656,-0.32953453,-0.21185578,-0.31068328,0.49999997
7.8541756,7.150825,9.474554,0.31756833,0.009087277,0.948192,0.15878417,0.0045436383,0.474096,0.50000006
1.6710898,0.37266755,3.3393264,-0.3223209,-0.8396164,0.43721107,-0.16116045,-0.4198082,0.21860553,0.5
6.8474226,6.7910123,0.5474952,-0.4171354,-0.3570099,0.8357883,-0.2085677,-0.17850494,0.41789415,0.5
1.942181,7.8114243,3.8564699,-0.33367103,0.27921087,0.9003915,-0.16683552,0.13960543,0.45019576,0.49999997
8.998913,6.625909,1.44108,0.09826403,-0.5397794,0.8360516,0.049132016,-0.2698897,0.4180258,0.49999997
2.9037018,2.9299421,9.990987,-0.6962409,-0.6787631,0.2335154,-0.34812045,-0.33938155,0.1167577,0.50000006
7.1474566,4.428799,9.5607195,-0.36320737,-0.88830745,0.28105223,-0.18160369,-0.44415373,0.14052612,0.5
1.5981834,6.458531,8.974978,-0.48548278,-0.105059125,0.8679106,-0.24274139,-0.052529562,0.4339553,0.49999994
9.873918,0.6995449,9.715342,-0.96857834,-0.22647865,0.10277885,-0.48428917,-0.113239326,0.051389426,0.5
7.806695,7.4227476,9.714462,0.18018919,-0.1810553,0.9668252,0.090094596,-0.09052765,0.4834126,0.5
1.9334089,3.4975684,1.1620251,-0.3479341,-0.93713325,-0.026892694,-0.17396705,-0.46856663,-0.013446347,0.5
2.0485444,2.519733,1.1670977,-0.27810946,-0.9167711,-0.28668097,-0.13905473,-0.45838556,-0.14334048,0.5
0.29365745,1.8063157,0.9066905,-0.2947724,-0.685718,0.6655074,-0.1473862,-0.342859,0.3327537,0.5
6.1974354,5.0767794,0.86670446,-0.39840543,-0.9168658,-0.025103707,-0.19920272,-0.4584329,-0.012551853,0.5
3.1348765,1.3355466,9.456461,-0.4698366,-0.87732136,0.09777942,-0.2349183,-0.43866068,0.04888971,0.5
1.7257668,4.1391397,5.9684033,-0.06954867,-0.9897344,-0.1248553,-0.034774333,-0.4948672,-0.06242765,0.5
6.9864345,2.828826,3.3826265,-0.34353876,-0.8655225,0.3644885,-0.17176938,-0.43276125,0.18224426,0.49999997
5.9766116,8.145256,8.573692,-0.50557715,0.4118974,0.758111,-0.25278857,0.2059487,0.3790555,0.5
7.2482295,1.8241042,1.730666,-0.62486684,-0.73264474,0.26976487,-0.31243342,-0.36632237,0.13488244,0.5
9.344001,5.2896056,4.864497,0.0010383027,0.7887791,0.614676,0.00051915133,0.39438954,0.307338,0.5
0.6072059,7.673028,7.890291,-0.95388526,0.30001792,0.00960458,-0.47694263,0.15000896,0.00480229,0.5
9.190279,9.926893,4.792734,0.14744996,-0.9890677,-0.0018622517,0.07372498,-0.49453384,-0.00093112583,0.49999994
3.5029647,0.75319856,5.695925,-0.23741724,-0.962564,0.13078138,-0.11870862,-0.481282,0.06539069,0.5
5.256348,4.448675,1.4122812,-0.16732225,-0.98070574,-0.10109186,-0.083661124,-0.49035287,-0.05054593,0.5
3.263897,7.8167834,0.37866727,-0.5207779,-0.71249545,0.4702559,-0.26038894,-0.35624772,0.23512796,0.5
9.357013,1.4951833,2.7488952,-0.18020992,-0.9752299,-0.12826216,-0.09010496,-0.48761496,-0.06413108,0.50000006
3.222693,0.5462083,6.13765,-0.122178465,-0.9868992,0.10536822,-0.061089233,-0.4934496,0.05268411,0.5
7.4045134,6.832524,6.9708347,-0.664742,-0.30590183,0.68157333,-0.332371,-0.15295091,0.34078667,0.5
4.7040887,2.628505,0.8776529,-0.8004844,-0.42158958,-0.42601293,-0.4002422,-0.21079479,-0.21300647,0.5
2.0860283,2.8324556,1.1061345,0.078166045,-0.9531238,-0.29230988,0.039083023,-0.4765619,-0.14615494,0.5
7.2878237,7.927276,7.189511,-0.6946253,-0.62113154,0.3628932,-0.34731266,-0.31056577,0.1814466,0.50000006
9.722764,8.845593,7.6046057,-0.19452108,-0.8746702,0.4439749,-0.09726054,-0.4373351,0.22198746,0.5
4.434001,0.13997082,7.3798995,0.074175894,-0.98461676,0.15820172,0.037087947,-0.49230838,0.07910086,0.5
3.0664585,1.2203238,6.6165276,-0.8623518,-0.4988827,0.08640405,-0.4311759,-0.24944136,0.043202024,0.5
1.4354604,9.652287,9.147681,-0.24901621,-0.09603401,0.96372634,-0.124508105,-0.048017006,0.48186317,0.5
7.4694686,9.085797,7.9110475,-0.6311955,-0.53090966,0.5654442,-0.31559774,-0.26545483,0.2827221,0.49999997
1.3194387,4.1511817,3.7172134,0.06799677,-0.98451847,0.16155477,0.033998385,-0.49225923,0.080777384,0.5
1.7472696,1.3551683,7.291285,-0.14365315,-0.74400944,0.65254426,-0.07182658,-0.37200472,0.32627213,0.50000006
9.458004,7.2275143,5.517029,0.22196977,-0.9666757,-0.12754382,0.110984884,-0.48333785,-0.06377191,0.49999997
8.492745,6.4883084,2.6115887,-0.010792541,-0.8875669,0.46055242,-0.0053962707,-0.44378346,0.23027621,0.5
8.955814,1.5328861,8.599565,-0.113242015,-0.96124256,0.25137445,-0.056621008,-0.48062128,0.12568723,0.5
5.456675,10.010716,10.050975,-0.52545595,-0.47455212,0.7061843,-0.26272798,-0.23727606,0.35309216,0.5
8.254955,4.3058767,2.1161,-0.24236655,-0.6991679,0.6726237,-0.121183276,-0.34958395,0.33631185,0.49999997
7.8407083,5.961846,0.33564398,-0.0065126386,-0.7149068,0.6991894,-0.0032563193,-0.3574534,0.3495947,0.5
3.3488755,1.1459475,7.038489,-0.8392994,-0.5110527,-0.18547675,-0.4196497,-0.25552636,-0.092738375,0.5
0.951536,3.8094525,1.7113467,-0.42111835,-0.77153575,0.47685632,-0.21055917,-0.38576788,0.23842816,0.5
7.4469967,1.6293766,5.3480253,-0.91064966,-0.20039937,0.36132723,-0.45532483,-0.100199685,0.18066362,0.5
9.437072,3.739288,1.1943105,-0.77310544,-0.36267394,0.5203612,-0.38655272,-0.18133697,0.2601806,0.5
5.328413,0.98726875,7.4160256,-0.22280432,-0.9622402,0.15637134,-0.11140216,-0.4811201,0.07818567,0.5
0.9782505,6.0626307,9.10328,-0.66581655,-0.451353,0.59411174,-0.33290827,-0.2256765,0.29705587,0.49999997
2.3917842,0.36544487,0.051458783,-0.31087777,-0.013539999,0.9503534,-0.15543889,-0.0067699994,0.4751767,0.49999997
5.4717193,0.11757474,8.537579,-0.66241366,-0.3825607,0.6440928,-0.33120683,-0.19128035,0.3220464,0.5
0.096880764,3.8928475,6.422994,-0.106803596,-0.9886103,0.10603089,-0.053401798,-0.49430516,0.053015444,0.49999997
6.5861487,6.731256,9.039659,-0.3027093,-0.15206574,0.94087356,-0.15135466,-0.07603287,0.47043678,0.5
1.9165574,5.15092,0.7798684,-0.7955183,-0.46652576,0.3866579,-0.39775914,-0.23326288,0.19332895,0.5
5.953408,3.7650726,10.061597,-0.45122534,-0.88141936,0.13962707,-0.22561267,-0.44070968,0.069813535,0.5
0.29907224,2.2804067,3.9513204,-0.16432454,-0.840113,0.5169214,-0.08216227,-0.4200565,0.2584607,0.5
2.4282055,2.7671418,5.2435546,0.38423926,-0.91767174,-0.10118628,0.19211963,-0.45883587,-0.05059314,0.49999997
0.4786098,4.1896925,9.83084,-0.7641863,-0.28193793,0.5801124,-0.38209316,-0.14096896,0.2900562,0.5
0.76944983,8.411663,7.9556355,-0.93517035,0.33127105,0.12536247,-0.46758518,0.16563553,0.062681235,0.49999997
0.19116049,0.91424483,7.6998096,-0.5513681,-0.61652577,0.56204027,-0.27568406,-0.30826288,0.28102013,0.5
6.7858586,4.761228,7.058977,0.23664267,-0.554194,0.7980409,0.11832134,-0.277097,0.39902046,0.5
0.9390844,2.5700839,1.6675825,-0.35850352,-0.9075894,-0.218533,-0.17925176,-0.4537947,-0.1092665,0.49999997
1.2023046,1.0834032,0.5111019,-0.5819431,-0.33699247,0.7401204,-0.29097155,-0.16849624,0.3700602,0.49999997
6.079698,3.3524756,9.967929,-0.5436221,-0.81662863,0.1938881,-0.27181104,-0.40831432,0.09694405,0.49999997
2.603708,4.8369217,2.292252,-0.47250503,-0.7366382,0.48384216,-0.23625252,-0.3683191,0.24192108,0.5
7.001382,0.60287344,9.756116,-0.63501424,-0.7715283,0.038744472,-0.31750712,-0.38576415,0.019372236,0.5
0.9427779,5.144462,6.919483,-0.278559,-0.7754685,0.5666159,-0.1392795,-0.38773426,0.28330794,0.5
3.465489,2.3437614,7.05316,-0.32847935,-0.93120116,0.15800522,-0.16423967,-0.46560058,0.07900261,0.49999997
7.5385466,2.5551772,6.2962546,-0.48062,-0.8637632,0.15138568,-0.24031,-0.4318816,0.07569284,0.5
4.748717,2.5493124,0.8491313,-0.7092234,-0.38660344,-0.58952516,-0.3546117,-0.19330172,-0.29476258,0.5
0.24062426,6.5178084,4.3891797,-0.6949618,-0.67658687,0.24343063,-0.3474809,-0.33829343,0.121715315,0.5
0.954949,1.8452648,1.0786141,-0.49015376,-0.4943765,0.7178726,-0.24507688,-0.24718826,0.3589363,0.49999997
3.156319,2.34752,7.1241794,-0.21263225,-0.8008886,0.55979025,-0.10631613,-0.4004443,0.27989513,0.5
4.420437,2.0341606,1.1036626,-0.9471546,-0.08857248,-0.30830696,-0.4735773,-0.04428624,-0.15415348,0.5
8.515826,3.816001,8.316373,0.027730422,-0.92117167,0.38816732,0.013865211,-0.46058583,0.19408366,0.5
0.7783991,3.2883377,0.65261865,-0.8976166,-0.44053447,-0.014619683,-0.4488083,-0.22026724,-0.0073098415,0.5
7.5522814,2.2351627,2.462962,-0.4377963,-0.8311439,0.34283262,-0.21889815,-0.41557196,0.17141631,0.5
0.29973042,1.3464468,9.2856245,-0.53804934,-0.74586254,0.39267302,-0.26902467,-0.37293127,0.19633651,0.5
2.176473,5.873016,0.576746,-0.057180826,-0.5393468,0.84014,-0.028590413,-0.2696734,0.42007,0.49999997
3.0661302,1.4299076,7.1098924,-0.51606363,-0.8332579,-0.19839306,-0.25803182,-0.41662896,-0.09919653,0.50000006
