model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
topological,count,1024,4,k=4,,0.620416470460007,5,0.015,0.6496615409851074,0.039200447499752045,1.57355535030365,2.223015069961548,1.4127339124679565,4.0,0.5818555355072021
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,5,0.015,0.7871002554893494,0.02295621857047081,0.5396356582641602,2.096822738647461,3.885626792907715,6.466367244720459,
topological,count,1024,4,k=4,,0.620416470460007,6,0.015,0.6290322542190552,0.053494129329919815,2.9303009510040283,2.2260806560516357,0.759676456451416,4.0,0.5618923902511597
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,6,0.015,0.7680029273033142,0.03232258930802345,1.0698238611221313,2.1094839572906494,1.9718049764633179,5.606874942779541,
topological,count,1024,4,k=4,,0.620416470460007,7,0.015,0.5980623960494995,0.04221456125378609,1.8248387575149536,2.245255470275879,1.230385661125183,4.0,0.5750389099121094
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,7,0.015,0.7814626693725586,0.018245631828904152,0.3408927619457245,2.1062238216400146,6.178552627563477,5.933280944824219,
topological,count,1024,4,k=4,,0.620416470460007,0,0.01625,0.632682204246521,0.12322131544351578,15.547896385192871,2.2293832302093506,0.14338809251785278,4.0,0.6056187152862549
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,0,0.01625,0.76248699426651,0.038222555071115494,1.4960267543792725,2.11328125,1.4125958681106567,5.704257488250732,
topological,count,1024,4,k=4,,0.620416470460007,1,0.01625,0.6468029618263245,0.0430748350918293,1.8999719619750977,2.226832866668701,1.1720346212387085,4.0,0.5881313681602478
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,1,0.01625,0.788403332233429,0.018213367089629173,0.33968815207481384,2.124037981033325,6.252905368804932,6.1328125,
topological,count,1024,4,k=4,,0.620416470460007,2,0.01625,0.674918532371521,0.06044023856520653,3.740694999694824,2.2087631225585938,0.59046870470047,4.0,0.5908731818199158
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,2,0.01625,0.7779995799064636,0.03534447029232979,1.2792130708694458,2.1117606163024902,1.6508278846740723,6.454726219177246,
topological,count,1024,4,k=4,,0.620416470460007,3,0.01625,0.5274070501327515,0.06676909327507019,4.565106391906738,2.2366445064544678,0.48994356393814087,4.0,0.5483090281486511
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,3,0.01625,0.7749189734458923,0.024522928521037102,0.6158069968223572,2.1242270469665527,3.4495012760162354,5.935351371765137,
topological,count,1024,4,k=4,,0.620416470460007,4,0.01625,0.6418770551681519,0.050394780933856964,2.6005852222442627,2.2156946659088135,0.851998507976532,4.0,0.5905157327651978
