N,k,noise,n_seeds,phi_mean,phi_se,chi_mean,chi_se,work_mean,work_se,sdot_proxy_mean,sdot_proxy_se,align_cost_mean,turn_cost_mean,J_mean,J_se,mean_nn_distance
1024,6,0.1,5,0.11824114322662353,0.0007815200071199899,2.330633544921875,0.05939338593236975,3.2941400527954103,0.0013488779345953562,3.2941400527954103,0.0013488779345953562,0.588725996017456,0.750730013847351,1.4170494556427002,0.03574166863803888,0.5054863691329956
1024,6,0.11170082013459218,5,0.08969419449567795,0.0009032768679426438,1.4577138900756836,0.028433407049427702,3.2036320209503173,0.0008903954655065993,3.2036320209503173,0.0008903954655065993,0.663516354560852,0.8116937160491944,2.201013278961182,0.04235689166171007,0.5168123722076416
1024,6,0.15,5,0.05755959153175354,0.00018157175217966965,0.5890502452850341,0.0053440455538337605,2.726028490066528,0.00011392562808052135,2.726028490066528,0.00011392562808052135,0.7969442248344422,0.9065880298614502,4.6293625831604,0.042046714763420624,0.5347898125648498
1024,7,0.005,5,0.9297767043113708,0.0033744827526563837,0.5672607421875,0.06468784191667797,2.0465133666992186,0.0010051564664538464,2.0465133666992186,0.0010051564664538464,0.012730159610509873,0.02284638471901417,3.8338913440704347,0.5032218163295095,0.3465962648391724
1024,7,0.02,5,0.8458688855171204,0.0030884675659662237,1.5981689453125,0.18476427835856843,2.1770485401153565,0.0006546115810291306,2.1770485401153565,0.0006546115810291306,0.055113065987825394,0.09692791402339936,1.4322654724121093,0.15479035357353538,0.41036002039909364
1024,7,0.035,5,0.7587001204490662,0.005653461798096166,2.74656982421875,0.45632269187152386,2.35182638168335,0.002027871168364511,2.35182638168335,0.002027871168364511,0.10636989027261734,0.18256650269031524,0.9561149716377259,0.15436194245024024,0.43153281807899474
1024,7,0.04875917646296059,5,0.662892758846283,0.006219764596428998,4.025054931640625,0.5795815303338031,2.5602054595947266,0.0026935786288700973,2.5602054595947266,0.0026935786288700973,0.16569466888904572,0.2761112987995148,0.6815983533859253,0.08161518072123163,0.44567111134529114
1024,7,0.05,5,0.6552162766456604,0.008245774199247602,5.1441650390625,1.0673333443192508,2.5811298370361326,0.00338183968977667,2.5811298370361326,0.00338183968977667,0.17184599936008454,0.285473895072937,0.5670309066772461,0.08109468566497827,0.4500339269638062
1024,7,0.055983025037153765,5,0.6122664451599121,0.009331485188230348,5.982147216796875,1.0205452902085907,2.6844849586486816,0.005433416135057087,2.6844849586486816,0.005433416135057087,0.20345489382743837,0.33235453367233275,0.495648181438446,0.07143542454834029,0.45595399737358094
1024,7,0.06427711293875876,5,0.5070124804973603,0.0061218371841016625,9.456585693359376,0.6880965008034465,2.852040958404541,0.003502976718618069,2.852040958404541,0.003502976718618069,0.25610026717185974,0.4058014452457428,0.3082995116710663,0.023149397639051526,0.4582462191581726
1024,7,0.0738,5,0.39408146739006045,0.007478696989248885,11.210031127929687,0.6394687639497354,3.0479259967803953,0.0031493936724257435,3.0479259967803953,0.0031493936724257435,0.32980203032493594,0.49941548705101013,0.2752834141254425,0.01500463085485373,0.46932957172393797
1024,7,0.08473373726646993,5,0.25989278554916384,0.0033434212324122137,8.605924987792969,0.22679295979025105,3.249763536453247,0.0018376893171681472,3.249763536453247,0.0018376893171681472,0.43323065638542174,0.6139809012413024,0.3787166655063629,0.010418828502831635,0.48361685276031496
1024,7,0.09728734730546285,5,0.15676595270633698,0.000942489852767155,3.949229049682617,0.04321236362833001,3.358996534347534,0.002904525753398394,3.358996534347534,0.002904525753398394,0.5565378308296204,0.7304873466491699,0.8509534597396851,0.009373886019387184,0.5043249607086182
1024,7,0.1,5,0.14371290504932405,0.0025167705873662483,3.29033203125,0.06980340900812423,3.3572821617126465,0.0011579794648416645,3.3572821617126465,0.0011579794648416645,0.5794729232788086,0.7503994822502136,1.0221522450447083,0.021276749025126062,0.5080694794654846
1024,7,0.11170082013459218,5,0.10321935415267944,0.000996250150118303,1.879439353942871,0.03190836123557046,3.2814927101135254,0.0006779834351541529,3.2814927101135254,0.0006779834351541529,0.6620825052261352,0.8169907808303833,1.748009204864502,0.029654562963040917,0.5206785440444947
1024,7,0.15,5,0.060333467274904254,0.0002929744172577308,0.643025541305542,0.011262928456998495,2.7857330799102784,0.00015476099824866346,2.7857330799102784,0.00015476099824866346,0.8022437214851379,0.9136802315711975,4.3376054763793945,0.07678031305617632,0.5374860644340516
1024,8,0.005,5,0.9605091214179993,0.0028616347092252866,0.18062744140625,0.0368235452140605,2.0384123802185057,0.0005638237340727259,2.0384123802185057,0.0005638237340727259,0.012352160923182965,0.022455871105194092,13.291231155395508,2.617484991339562,0.39308441877365113
1024,8,0.02,5,0.892555046081543,0.0009224311749961312,0.59981689453125,0.11832854684643444,2.1631954669952393,0.00041595789219253096,2.1631954669952393,0.00041595789219253096,0.05329456254839897,0.0950048804283142,4.054244613647461,0.5955887634765666,0.4407964885234833
1024,8,0.035,5,0.8192580223083497,0.0003319342089256174,0.95911865234375,0.05896224623648353,2.327966070175171,0.000661993069666945,2.327966070175171,0.000661993069666945,0.10235531479120255,0.178283753991127,2.46248345375061,0.14410408018275966,0.4583019971847534
1024,8,0.04875917646296059,5,0.7472818732261658,0.0029857367930025977,1.4105224609375,0.15669778080746088,2.519583892822266,0.0015422931319754674,2.519583892822266,0.0015422931319754674,0.15812374353408815,0.2680240869522095,1.86807541847229,0.1867678581585239,0.4732891798019409
1024,8,0.05,5,0.7321195006370544,0.003827462312606617,1.9101318359375,0.24186894601446127,2.543575620651245,0.0019724183938785384,2.543575620651245,0.0019724183938785384,0.16419589519500732,0.2774379372596741,1.433333945274353,0.20107301508497727,0.47144086956977843
1024,8,0.055983025037153765,5,0.6868718385696411,0.004044043753317751,2.459332275390625,0.25941315784621144,2.6430114269256593,0.0016647569980408035,2.6430114269256593,0.0016647569980408035,0.19386816918849945,0.32260215282440186,1.1193190813064575,0.10621029249986201,0.47353612780570986
